[12:24]: Collected augmented image: datasets\User.2.90.jpg
[12:24]: Collected augmented image: datasets\User.2.91.jpg
[12:24]: Collected augmented image: datasets\User.2.92.jpg
[12:24]: Collected augmented image: datasets\User.2.93.jpg
[12:24]: Collected augmented image: datasets\User.2.94.jpg
[12:24]: Collected augmented image: datasets\User.2.95.jpg
[12:24]: Collected augmented image: datasets\User.2.96.jpg
[12:24]: Collected augmented image: datasets\User.2.97.jpg
[12:24]: Collected augmented image: datasets\User.2.98.jpg
[12:24]: Collected augmented image: datasets\User.2.99.jpg
[12:24]: Collected augmented image: datasets\User.2.100.jpg
[12:24]: Collected augmented image: datasets\User.2.101.jpg
[12:24]: Collected augmented image: datasets\User.2.102.jpg
[12:24]: Collected augmented image: datasets\User.2.103.jpg
[12:24]: Collected augmented image: datasets\User.2.104.jpg
[12:24]: Collected augmented image: datasets\User.2.105.jpg
[12:24]: Collected augmented image: datasets\User.2.106.jpg
[12:24]: Collected augmented image: datasets\User.2.107.jpg
[12:24]: Collected augmented image: datasets\User.2.108.jpg
[12:24]: Collected augmented image: datasets\User.2.109.jpg
[12:24]: Collected augmented image: datasets\User.2.110.jpg
[12:24]: Collected augmented image: datasets\User.2.111.jpg
[12:24]: Collected augmented image: datasets\User.2.112.jpg
[12:24]: Collected augmented image: datasets\User.2.113.jpg
[12:24]: Collected augmented image: datasets\User.2.114.jpg
[12:24]: Collected augmented image: datasets\User.2.115.jpg
[12:24]: Collected augmented image: datasets\User.2.116.jpg
[12:24]: Collected augmented image: datasets\User.2.117.jpg
[12:24]: Collected augmented image: datasets\User.2.118.jpg
[12:24]: Collected augmented image: datasets\User.2.119.jpg
[12:24]: Collected augmented image: datasets\User.2.120.jpg
[12:24]: Collected augmented image: datasets\User.2.121.jpg
[12:24]: Collected augmented image: datasets\User.2.122.jpg
[12:24]: Collected augmented image: datasets\User.2.123.jpg
[12:24]: Collected augmented image: datasets\User.2.124.jpg
[12:24]: Collected augmented image: datasets\User.2.125.jpg
[12:24]: Collected augmented image: datasets\User.2.126.jpg
[12:24]: Collected augmented image: datasets\User.2.127.jpg
[12:24]: Collected augmented image: datasets\User.2.128.jpg
[12:24]: Collected augmented image: datasets\User.2.129.jpg
[12:24]: Collected augmented image: datasets\User.2.130.jpg
[12:24]: Collected augmented image: datasets\User.2.131.jpg
[12:24]: Collected augmented image: datasets\User.2.132.jpg
[12:24]: Collected augmented image: datasets\User.2.133.jpg
[12:24]: Collected augmented image: datasets\User.2.134.jpg
[12:24]: Collected augmented image: datasets\User.2.135.jpg
[12:24]: Collected augmented image: datasets\User.2.136.jpg
[12:24]: Collected augmented image: datasets\User.2.137.jpg
[12:24]: Collected augmented image: datasets\User.2.138.jpg
[12:24]: Collected augmented image: datasets\User.2.139.jpg
[12:24]: Collected augmented image: datasets\User.2.140.jpg
[12:24]: Collected augmented image: datasets\User.2.141.jpg
[12:24]: Collected augmented image: datasets\User.2.142.jpg
[12:24]: Collected augmented image: datasets\User.2.143.jpg
[12:24]: Collected augmented image: datasets\User.2.144.jpg
[12:24]: Collected augmented image: datasets\User.2.145.jpg
[12:24]: Collected augmented image: datasets\User.2.146.jpg
[12:24]: Collected augmented image: datasets\User.2.147.jpg
[12:24]: Collected augmented image: datasets\User.2.148.jpg
[12:24]: Collected augmented image: datasets\User.2.149.jpg
[12:24]: Finished collecting faces for ID: 2, Name: Carlo
[12:24]: Face Detected: Charles
[12:24]: Face Detected: Unknown
[12:25]: Training completed successfully
[12:26]: Face Detected: Unknown
[12:26]: Face Detected: Carlo
[12:26]: Face Detected: Unknown
[12:26]: Face Detected: Carlo
[12:26]: Email sent with image attached.
[12:26]: Face Detected: Unknown
[12:26]: Face Detected: Carlo
[12:26]: Face Detected: Unknown
[12:26]: Email sent with image attached.
[12:26]: Face Detected: Carlo
[12:26]: Face Detected: Carlo
[12:27]: Face Detected: Unknown
[12:27]: Face Detected: Carlo
[12:27]: Face Detected: Unknown
[12:27]: Email sent with image attached.
[12:27]: Face Detected: Unknown
[12:28]: Face Detected: Carlo
[12:28]: Face Detected: Unknown
[12:28]: Face Detected: Carlo
[12:28]: Email sent with image attached.
[12:28]: Face Detected: Unknown
[12:28]: Face Detected: Carlo
[12:29]: Face Detected: Unknown
[12:29]: Face Detected: Carlo
[12:29]: Face Detected: Unknown
[12:29]: Email sent with image attached.
[12:29]: Face Detected: Carlo
[12:29]: Face Detected: Unknown
[12:29]: Deleted user ID: 1, Name: Charles
